CODIGO,GENERO,ESTUDIANTE,FACULTAD,PROGRAMA,SEDE,JORNADA,SEMESTRE,PERIODO
103323021288,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,1,2023.2
103323021289,F,Primiparo,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323021290,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,1,2023.2
106223021291,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,1,2023.2
106223021292,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,1,2023.2
106223021293,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,2,2023.2
101723021294,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Matemáticas,POPAYAN,DIURNO,1,2023.2
101723021295,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Matemáticas,POPAYAN,DIURNO,2,2023.2
101723021296,M,Primiparo,"Facultad de Ciencias Naturales, Exactas y de la Educación",Matemáticas,POPAYAN,DIURNO,1,2023.2
103123021446,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Ciencia Política,POPAYAN,DIURNO,2,2023.2
106223021447,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,3,2023.2
100423021448,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
103023021449,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,2,2023.2
100223021450,F,Regular,Facultad de Ciencias de la Salud,Medicina,POPAYAN,DIURNO,1,2023.2
101823021451,M,Regular,Facultad de Ciencias Humanas y Sociales,Licenciatura en Lenguas Modernas con Énfasis en Ingles y Francés – Santander de Quilichao,POPAYAN,DIURNO,2,2023.2
101823021452,F,Regular,Facultad de Ciencias Humanas y Sociales,Licenciatura en Lenguas Modernas con Énfasis en Ingles y Francés – Santander de Quilichao,POPAYAN,DIURNO,2,2023.2
102223021453,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Ingeniería Física,POPAYAN,DIURNO,1,2023.2
102223021454,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Ingeniería Física,POPAYAN,DIURNO,1,2023.2
100423021456,M,Regular,Facultad de Ciencias Agrarias,Ingenieria Agroindustrial Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,1,2023.2
103223021457,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
104023021337,M,Regular,Facultad de Ciencias de la Salud,Fisioterapia,POPAYAN,DIURNO,1,2023.2
104023021338,M,Regular,Facultad de Ciencias de la Salud,Fisioterapia,POPAYAN,DIURNO,2,2023.2
104023021339,M,Regular,Facultad de Ciencias de la Salud,Fisioterapia,POPAYAN,DIURNO,2,2023.2
104023021340,F,Regular,Facultad de Ciencias de la Salud,Fisioterapia,POPAYAN,DIURNO,2,2023.2
104023021341,F,Regular,Facultad de Ciencias de la Salud,Fisioterapia,POPAYAN,DIURNO,2,2023.2
104023021342,M,Regular,Facultad de Ciencias de la Salud,Fisioterapia,POPAYAN,DIURNO,2,2023.2
104023021343,M,Regular,Facultad de Ciencias de la Salud,Fisioterapia,POPAYAN,DIURNO,1,2023.2
104123021344,F,Regular,Facultad de Ciencias de la Salud,Fonoaudiología,POPAYAN,DIURNO,2,2023.2
104123021345,F,Regular,Facultad de Ciencias de la Salud,Fonoaudiología,POPAYAN,DIURNO,2,2023.2
104123021346,F,Regular,Facultad de Ciencias de la Salud,Fonoaudiología,POPAYAN,DIURNO,2,2023.2
104123021347,F,Regular,Facultad de Ciencias de la Salud,Fonoaudiología,POPAYAN,DIURNO,2,2023.2
104123021348,M,Regular,Facultad de Ciencias de la Salud,Fonoaudiología,POPAYAN,DIURNO,2,2023.2
100223021349,F,Regular,Facultad de Ciencias de la Salud,Medicina,POPAYAN,DIURNO,2,2023.2
100223021350,F,Regular,Facultad de Ciencias de la Salud,Medicina,POPAYAN,DIURNO,2,2023.2
100223021351,F,Regular,Facultad de Ciencias de la Salud,Medicina,POPAYAN,DIURNO,1,2023.2
100223021352,F,Regular,Facultad de Ciencias de la Salud,Medicina,POPAYAN,DIURNO,2,2023.2
100123021353,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno Cohorte Especial Popayán,POPAYAN,NOCTURNO,2,2023.2
103223021380,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
100423021381,M,Regular,Facultad de Ciencias Agrarias,Ingenieria Agroindustrial Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
108523021382,M,Regular,Facultad de Ciencias Agrarias,Ingeniería Agropecuaria,POPAYAN,DIURNO,1,2023.2
102523021383,F,Primiparo,Facultad de Ciencias Contables Económicas y Administrativas,Administración de Empresas,POPAYAN,DIURNO,1,2023.2
104423021384,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Economía,POPAYAN,DIURNO,2,2023.2
104423021385,F,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Economía,POPAYAN,DIURNO,2,2023.2
104423021386,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Economía,POPAYAN,DIURNO,1,2023.2
100323021439,M,Regular,Facultad de Ciencias de la Salud,Enfermería,POPAYAN,DIURNO,2,2023.2
100323021440,F,Regular,Facultad de Ciencias de la Salud,Enfermería,POPAYAN,DIURNO,2,2023.2
105923021378,M,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,2,2023.2
103423021379,F,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,2,2023.2
100423021438,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
104923021321,M,Primiparo,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,1,2023.2
104923021322,M,Primiparo,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
104923021323,F,Primiparo,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
100423021324,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423021325,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423021326,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423021327,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423021328,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423021387,F,Regular,Facultad de Ciencias Agrarias,Ingenieria Agroindustrial Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
108523021388,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agropecuaria,POPAYAN,DIURNO,2,2023.2
104423021389,F,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Economía,POPAYAN,DIURNO,2,2023.2
100323021390,F,Regular,Facultad de Ciencias de la Salud,Enfermería,POPAYAN,DIURNO,1,2023.2
104123021391,M,Regular,Facultad de Ciencias de la Salud,Fonoaudiología,POPAYAN,DIURNO,2,2023.2
104123021392,M,Regular,Facultad de Ciencias de la Salud,Fonoaudiología,POPAYAN,DIURNO,2,2023.2
100823021393,M,Regular,Facultad de Ciencias Humanas y Sociales,Antropología,POPAYAN,DIURNO,2,2023.2
104523021394,F,Regular,Facultad de Ciencias Humanas y Sociales,Filosofía - Nocturna,POPAYAN,DIURNO,1,2023.2
104523021395,M,Regular,Facultad de Ciencias Humanas y Sociales,Filosofía - Nocturna,POPAYAN,DIURNO,1,2023.2
104523021396,F,Regular,Facultad de Ciencias Humanas y Sociales,Filosofía - Nocturna,POPAYAN,DIURNO,2,2023.2
104523021397,F,Regular,Facultad de Ciencias Humanas y Sociales,Filosofía - Nocturna,POPAYAN,DIURNO,2,2023.2
104523021398,F,Regular,Facultad de Ciencias Humanas y Sociales,Filosofía - Nocturna,POPAYAN,DIURNO,2,2023.2
104523021399,M,Regular,Facultad de Ciencias Humanas y Sociales,Filosofía - Nocturna,POPAYAN,DIURNO,2,2023.2
104523021400,F,Regular,Facultad de Ciencias Humanas y Sociales,Filosofía - Nocturna,POPAYAN,DIURNO,2,2023.2
104523021401,F,Regular,Facultad de Ciencias Humanas y Sociales,Filosofía - Nocturna,POPAYAN,DIURNO,2,2023.2
104523021402,M,Regular,Facultad de Ciencias Humanas y Sociales,Filosofía - Nocturna,POPAYAN,DIURNO,2,2023.2
104523021403,F,Regular,Facultad de Ciencias Humanas y Sociales,Filosofía - Nocturna,POPAYAN,DIURNO,1,2023.2
104523021404,F,Regular,Facultad de Ciencias Humanas y Sociales,Filosofía - Nocturna,POPAYAN,DIURNO,2,2023.2
104523021405,M,Regular,Facultad de Ciencias Humanas y Sociales,Filosofía - Nocturna,POPAYAN,DIURNO,2,2023.2
104523021406,M,Regular,Facultad de Ciencias Humanas y Sociales,Filosofía - Nocturna,POPAYAN,DIURNO,2,2023.2
104523021407,F,Regular,Facultad de Ciencias Humanas y Sociales,Filosofía - Nocturna,POPAYAN,DIURNO,2,2023.2
104523021408,M,Regular,Facultad de Ciencias Humanas y Sociales,Filosofía - Nocturna,POPAYAN,DIURNO,2,2023.2
104523021409,M,Regular,Facultad de Ciencias Humanas y Sociales,Filosofía - Nocturna,POPAYAN,DIURNO,1,2023.2
104523021410,M,Regular,Facultad de Ciencias Humanas y Sociales,Filosofía - Nocturna,POPAYAN,DIURNO,1,2023.2
104523021411,M,Regular,Facultad de Ciencias Humanas y Sociales,Filosofía - Nocturna,POPAYAN,DIURNO,1,2023.2
104523021412,F,Regular,Facultad de Ciencias Humanas y Sociales,Filosofía - Nocturna,POPAYAN,DIURNO,1,2023.2
104523021413,F,Regular,Facultad de Ciencias Humanas y Sociales,Filosofía - Nocturna,POPAYAN,DIURNO,2,2023.2
104523021414,M,Regular,Facultad de Ciencias Humanas y Sociales,Filosofía - Nocturna,POPAYAN,DIURNO,2,2023.2
104523021415,M,Regular,Facultad de Ciencias Humanas y Sociales,Filosofía - Nocturna,POPAYAN,DIURNO,2,2023.2
104523021416,M,Regular,Facultad de Ciencias Humanas y Sociales,Filosofía - Nocturna,POPAYAN,DIURNO,2,2023.2
104523021417,M,Regular,Facultad de Ciencias Humanas y Sociales,Filosofía - Nocturna,POPAYAN,DIURNO,1,2023.2
101823021418,M,Regular,Facultad de Ciencias Humanas y Sociales,Licenciatura en Lenguas Modernas con Énfasis en Inglés y Francés,POPAYAN,DIURNO,2,2023.2
103023021419,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,2,2023.2
103323021420,M,Primiparo,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,1,2023.2
103323021421,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323021422,F,Primiparo,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
106223021423,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Matemáticas,POPAYAN,DIURNO,2,2023.2
101723021424,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Matemáticas,POPAYAN,DIURNO,1,2023.2
101723021425,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Matemáticas,POPAYAN,DIURNO,1,2023.2
104823021426,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Comunicación Social,POPAYAN,DIURNO,2,2023.2
100123021427,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
101223021428,M,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,2,2023.2
101223021429,M,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,2,2023.2
100523021430,M,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,2,2023.2
100523021431,M,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,2,2023.2
100523021432,M,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,1,2023.2
104923021433,F,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
104923021434,F,Primiparo,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
100423021435,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
104623021436,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
100623021437,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,2,2023.2
100923021330,F,Primiparo,Facultad de Artes,Artes Plásticas,POPAYAN,DIURNO,2,2023.2
100923021331,M,Regular,Facultad de Artes,Artes Plásticas,POPAYAN,DIURNO,2,2023.2
100323021332,F,Regular,Facultad de Ciencias de la Salud,Enfermería,POPAYAN,DIURNO,2,2023.2
100323021333,F,Regular,Facultad de Ciencias de la Salud,Enfermería,POPAYAN,DIURNO,2,2023.2
100323021334,F,Regular,Facultad de Ciencias de la Salud,Enfermería,POPAYAN,DIURNO,2,2023.2
100323021335,F,Regular,Facultad de Ciencias de la Salud,Enfermería,POPAYAN,DIURNO,2,2023.2
100323021336,M,Regular,Facultad de Ciencias de la Salud,Enfermería,POPAYAN,DIURNO,2,2023.2
103023021458,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,1,2023.2
100423021354,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100123021297,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
100123021298,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
100123021299,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
100123021300,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
100123021301,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
100123021302,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
100123021303,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
100123021304,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,4,2023.2
100123021305,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
100123021306,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
103123021307,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Ciencia Política,POPAYAN,DIURNO,2,2023.2
104823021308,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Comunicación Social,POPAYAN,DIURNO,2,2023.2
100123021309,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100123021310,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,1,2023.2
100123021311,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho Nocturno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
101223021312,F,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,2,2023.2
101223021313,M,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,2,2023.2
101223021314,F,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,2,2023.2
101223021315,M,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,1,2023.2
101223021316,F,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,2,2023.2
101223021317,M,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,2,2023.2
101223021318,M,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,2,2023.2
100523021319,M,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,2,2023.2
100523021320,M,Regular,Facultad de Ingeniería Civil,Geotecnología,POPAYAN,DIURNO,2,2023.2
100423021329,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
104623021355,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623021356,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623021357,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623021358,F,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623021359,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623021360,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623021361,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
100623021362,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,1,2023.2
100623021363,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,2,2023.2
100623021364,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,2,2023.2
100623021365,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,1,2023.2
100623021366,F,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,2,2023.2
100623021367,F,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,2,2023.2
100623021368,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,2,2023.2
100623021369,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,2,2023.2
100623021370,F,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,2,2023.2
100623021371,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,2,2023.2
100623021372,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,1,2023.2
100623021373,F,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,1,2023.2
104723021374,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería en Automática Industrial,POPAYAN,DIURNO,2,2023.2
104723021375,F,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería en Automática Industrial,POPAYAN,DIURNO,1,2023.2
104723021376,F,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería en Automática Industrial,POPAYAN,DIURNO,2,2023.2
104723021377,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería en Automática Industrial,POPAYAN,DIURNO,2,2023.2
100823021273,M,Regular,Facultad de Ciencias Humanas y Sociales,Antropología,POPAYAN,DIURNO,2,2023.2
101823021274,F,Regular,Facultad de Ciencias Humanas y Sociales,Licenciatura en Lenguas Modernas con Énfasis en Inglés y Francés,POPAYAN,DIURNO,2,2023.2
101823021275,M,Regular,Facultad de Ciencias Humanas y Sociales,Licenciatura en Lenguas Modernas con Énfasis en Inglés y Francés,POPAYAN,DIURNO,2,2023.2
101823021276,M,Regular,Facultad de Ciencias Humanas y Sociales,Licenciatura en Lenguas Modernas con Énfasis en Inglés y Francés,POPAYAN,DIURNO,2,2023.2
101823021277,M,Regular,Facultad de Ciencias Humanas y Sociales,Licenciatura en Lenguas Modernas con Énfasis en Ingles y Francés – Santander de Quilichao,POPAYAN,DIURNO,1,2023.2
101823021278,F,Regular,Facultad de Ciencias Humanas y Sociales,Licenciatura en Lenguas Modernas con Énfasis en Ingles y Francés – Santander de Quilichao,POPAYAN,DIURNO,1,2023.2
100020230238,F,Primiparo,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,0,2023.2
100020230239,M,Regular,Facultad de Ciencias de la Salud,Medicina,POPAYAN,DIURNO,6,2023.2
100020230240,F,Regular,Facultad de Ciencias de la Salud,Enfermería,POPAYAN,DIURNO,5,2023.2
100020230243,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,3,2023.2
